facility_id,cehrt_id,developer_name,product_name
31301,0015CT0PPT32RH0,Persivia,Persivia Platform
31302,nan,nan,
31304,0015CWG9E12DJH8,Imprivata,Imprivata FairWarning
31305,nan,nan,
31307,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
31308,0015C9AFY8WDK5S,NextGen Healthcare,NextGen Office
31309,0015CHA8WQP3E7L,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
31311,0015CDA13YNK8F1,Cerner Corporation,Electronic Case Reporting
31312,0015CAM1MLV2KZK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
31313,0015CPS61Z1JW9R,Cerner Corporation,Electronic Case Reporting
31314,0015CUB5R65YGA6,MedAllies,MedAllies Direct Solutions™
31315,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
31317,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
31318,0015CWG9E12DJH8,Imprivata,Imprivata FairWarning
31319,nan,nan,
31320,nan,nan,
313300,nan,nan,
313302,nan,nan,
320001,0015C6BAM1VSL81,Cerner Corporation,Electronic Case Reporting
320002,0015CYJ419M5S70,"Surescripts, LLC",Surescripts Clinical Direct Messaging
320004,0015CS2PN2S6P33,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
320005,0015CBS096Z9TAL,Cerner Corporation,Electronic Case Reporting
320006,0015CY6GQF8CTH4,Secure Exchange Solutions,SES Direct
320009,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
320011,nan,nan,
320017,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
320018,0015C4HSE8YJ05Q,"Medisolv, Inc.",ENCOR-e
320021,nan,nan,
320022,nan,nan,
320030,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
320033,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
320057,nan,nan,
320059,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
320060,nan,nan,
320061,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
320062,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
320063,0015CR8535UDY24,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
320065,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
320074,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
320084,0015CPL9B1X1Z6K,MedAllies,MedAllies Direct Solutions™
320085,0015CR8535UDY24,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
320086,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
320090,nan,nan,
320091,0015C653E6J0GQN,Cerner Corporation,Electronic Case Reporting
321300,nan,nan,
321301,nan,nan,
321302,nan,nan,
321304,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
321305,0015C8N7RF7RBK1,Epic Systems Corporation,Beacon Cancer Registry Reporting
321306,nan,nan,
321307,0015CTG6K0EW7TC,Cerner Corporation,Electronic Case Reporting
321308,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
321309,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
321310,0015CFG2CWR0503,"Inpriva, Inc.",hDirect Network Services
321311,0015CE6RY9VG5KZ,Orion Health,Communicate
321312,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
321313,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
330005,0015CA3NG3KCS1A,Cerner Corporation,Electronic Case Reporting
330006,0015CQ1Z9GXS0PK,Cerner Corporation,Soarian Clinicals
330009,0015C04A2M9JFN5,Veradigm,Veradigm FollowMyHealth®
330011,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
330013,0015C7VBX5MZA1C,Cerner Corporation,Soarian Clinicals
330014,0015CEJ6SKS1X8R,Epic Systems Corporation,EpicCare Ambulatory Base
330019,0015C9DYP04CHC3,"Dynamic Health IT, Inc",ConnectEHR +BulkFHIR
330023,0015CF6CR28MVL0,Imprivata,Imprivata FairWarning
330024,0015CGG3JTB83MA,Epic Systems Corporation,EpicCare Inpatient Base
330027,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
330028,nan,nan,
330030,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330033,0015C31M1955R0M,Epic Systems Corporation,Beacon Cancer Registry Reporting
330043,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330044,0015CU63GY58X0S,Epic Systems Corporation,Beaker Reportable Labs Reporting
330045,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330046,0015CDN5L8FET1F,Epic Systems Corporation,EpicCare Inpatient Base
330047,0015CWJ3MYE8Y6R,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330049,0015CF6CR28MVL0,Imprivata,Imprivata FairWarning
330055,0015CFS6WE7U6MN,Cerner Corporation,Electronic Lab Results
330056,nan,nan,
330057,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330058,0015CBY5N22KUK7,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330059,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
330065,0015CH0EJP0NAK5,Cerner Corporation,HealtheLife
330073,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330074,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330078,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
330079,0015C0QCY3NTF54,"Medisolv, Inc.",ENCOR-e
330080,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330085,0015CM6TK4232JR,Epic Systems Corporation,Beaker Reportable Labs Reporting
330086,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
330090,nan,nan,
330094,0015CFM9XMU1NWS,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Continuity of Care Interface (CCD)
330096,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330100,0015CVA107MNM3C,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330101,0015CFS6WE7U6MN,Cerner Corporation,Electronic Lab Results
330102,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
330103,0015C62GA91HAE6,Secure Exchange Solutions,SES Direct
330104,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
330106,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330107,0015CZW4T2ZP67K,Becton Dickinson and Company,HealthSight Advisors
330111,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
330115,0015CUN1JJ17KJX,NextGen Healthcare,NextGen Direct Messaging
330119,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330125,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330126,0015C97XDZ8XB5U,Epic Systems Corporation,Beaker Reportable Labs Reporting
330127,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330128,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330135,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
330136,0015C8LDJ9KA9Q3,Epic Systems Corporation,Beaker Reportable Labs Reporting
330140,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330141,0015CG0LCV85NKH,Epic Systems Corporation,Beacon Cancer Registry Reporting
330144,nan,nan,
330151,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330153,0015C86SGX62H31,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
330157,0015CPA5YK9E5YR,DrFirst,Rcopia
330158,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
330160,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330162,0015CSA1PP1ZKH6,Becton Dickinson and Company,HealthSight Advisors
330164,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330166,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330169,0015CDN5L8FET1F,Epic Systems Corporation,EpicCare Inpatient Base
330175,0015CS2TT1R8X1C,Epic Systems Corporation,Beacon Cancer Registry Reporting
330180,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330181,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330182,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330184,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
330185,0015CPD4WGU631G,Becton Dickinson and Company,HealthSight Advisors
330188,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
330191,0015CXN27ZL860U,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
330193,0015CEJ6SKS1X8R,Epic Systems Corporation,EpicCare Ambulatory Base
330194,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
330195,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330196,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330197,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330198,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
330199,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330202,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330203,0015C7EW0D1RHA2,Cerner Corporation,Soarian Clinicals
330204,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330205,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
330208,0015C5W0RM8Y9K0,MedAllies,MedAllies Direct Solutions™
330211,nan,nan,
330214,0015CG0LCV85NKH,Epic Systems Corporation,Beacon Cancer Registry Reporting
330215,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
330218,0015CW5JJ1P502U,NextGen Healthcare,NextGen Direct Messaging
330219,0015C78PU49GB17,Secure Exchange Solutions,SES Direct
330221,0015CF2C9MW8EHH,Altera Digital Health Inc.,Sunrise Acute Care
330222,0015CQ82R7P6Q5A,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH MAGIC Emergency Department Management
330224,0015CK3MKQ1BP7X,"Premier Healthcare Solutions, Inc.",eCQM Calculator
330226,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330229,0015C62GA91HAE6,Secure Exchange Solutions,SES Direct
330231,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330233,0015CAL2TM5S53B,Epic Systems Corporation,Beacon Cancer Registry Reporting
330234,0015C46MRE34QH2,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
330235,nan,nan,
330238,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330239,0015C4F9W7075HE,Cerner Corporation,Electronic Case Reporting
330240,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330241,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330246,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330250,0015CS71BZT400W,Epic Systems Corporation,Beacon Cancer Registry Reporting
330259,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330261,0015C0SN07LAQ3M,Becton Dickinson and Company,HealthSight Advisors
330264,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
330265,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
330267,0015CFS6WE7U6MN,Cerner Corporation,Electronic Lab Results
330270,0015C124KR0SNP1,Epic Systems Corporation,Beaker Reportable Labs Reporting
330273,0015CF6CR28MVL0,Imprivata,Imprivata FairWarning
330276,0015CB5W0LAM5FC,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Expanse 2.1 Ambulatory
330277,0015CS2TT1R8X1C,Epic Systems Corporation,Beacon Cancer Registry Reporting
330279,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
330285,0015CTC3XKY26KQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
330286,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330304,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
330307,0015CMH20AVM5SA,DrFirst,Rcopia
330331,0015CAM1DM3EQM1,Becton Dickinson and Company,HealthSight Advisors
330332,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330350,0015CRN3YQR9GB4,"Medisolv, Inc.",ENCOR-e
330386,0015C97XDZ8XB5U,Epic Systems Corporation,Beaker Reportable Labs Reporting
330393,0015C2CGN7RQ97J,Cerner Corporation,Electronic Case Reporting
330394,0015C31M1955R0M,Epic Systems Corporation,Beacon Cancer Registry Reporting
330395,0015CY0XCD9NEU1,NextGen Healthcare,NextGen Direct Messaging
330396,0015C1GXB9MLH3P,Epic Systems Corporation,Electronic Case Reporting
330399,nan,nan,
330401,0015CH8SQ44HUM8,Cerner Corporation,Millennium (CQMs)
330405,nan,nan,
330406,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
330411,nan,nan,
331301,0015C62GA91HAE6,Secure Exchange Solutions,SES Direct
331302,0015CS71BZT400W,Epic Systems Corporation,Beacon Cancer Registry Reporting
331303,0015C97XDZ8XB5U,Epic Systems Corporation,Beaker Reportable Labs Reporting
331304,0015CK3MKQ1BP7X,"Premier Healthcare Solutions, Inc.",eCQM Calculator
331305,0015C8LDJ9KA9Q3,Epic Systems Corporation,Beaker Reportable Labs Reporting
331307,0015C7URE9RTG1U,"Inpriva, Inc.",hDirect Network Services
331309,nan,nan,
331310,0015CT0PPT32RH0,Persivia,Persivia Platform
331311,0015C8LDJ9KA9Q3,Epic Systems Corporation,Beaker Reportable Labs Reporting
331312,0015C31M1955R0M,Epic Systems Corporation,Beacon Cancer Registry Reporting
331313,nan,nan,
331314,0015CBY5N22KUK7,"Surescripts, LLC",Surescripts Clinical Direct Messaging
331315,0015CC3PXP1AKB3,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
331316,0015C30NFU1QU7A,Cerner Corporation,Patient Portal
331317,0015CH28495FXS6,NextGen Healthcare,NextGen Direct Messaging
331318,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
331319,0015CP587BP0W9H,"Inpriva, Inc.",hDirect Network Services
331320,0015C8LDJ9KA9Q3,Epic Systems Corporation,Beaker Reportable Labs Reporting
331321,0015CS71BZT400W,Epic Systems Corporation,Beacon Cancer Registry Reporting
331322,nan,nan,
331323,nan,nan,
33302,nan,nan,
333301,nan,nan,
340001,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340002,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
340003,0015C2PAT0P5QHC,Secure Exchange Solutions,SES Direct
340004,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
340008,0015CWA0BT2W1VP,Epic Systems Corporation,Beacon Cancer Registry Reporting
340010,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340013,0015C0B8Z57B259,"Medisolv, Inc.",ENCOR-e
340014,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340015,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340016,0015C0UNC8R9VFR,"Medisolv, Inc.",ENCOR-e
340017,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340020,0015CJD3G2F3YGA,Cerner Corporation,Electronic Case Reporting
340021,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340023,0015CFG9KA7DWS7,Cerner Corporation,Electronic Case Reporting
340024,0015CLM3FER4ST1,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
340027,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340028,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340030,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
340032,0015CAL43NCA8Y7,Epic Systems Corporation,Beacon Cancer Registry Reporting
340039,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
340040,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340041,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340042,0015C2PAT0P5QHC,Secure Exchange Solutions,SES Direct
340047,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
340049,0015CXX8NDM931Q,MedAllies,MedAllies Direct Solutions™
340050,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340051,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
340053,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340060,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340061,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340064,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
340068,0015CNW83XEZ7SX,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
340069,0015CUT26KMP0YR,Epic Systems Corporation,EpicCare Ambulatory Base
340070,0015CQD6PDS8Y3T,Epic Systems Corporation,EpicCare Inpatient Base
340071,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340073,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
340075,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340084,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340085,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340087,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
340090,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340091,0015CQD6PDS8Y3T,Epic Systems Corporation,EpicCare Inpatient Base
340096,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
340097,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
340098,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340099,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340107,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340109,0015C7J3NZX7XGG,Epic Systems Corporation,EpicCare Ambulatory Base
340113,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340114,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340115,0015C4TZ0UTW7LY,Epic Systems Corporation,EpicCare Inpatient Base
340116,0015CJD3G2F3YGA,Cerner Corporation,Electronic Case Reporting
340119,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340120,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340123,0015CGN4GDC2CK2,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Corepoint Integration Engine
340126,0015CLV7UKW65LQ,"Medisolv, Inc.",ENCOR-e
340127,0015CWN7V66N218,Secure Exchange Solutions,SES Direct
340129,0015CSU4PE5PV37,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
340130,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340131,0015CFD9V45FUS6,Cerner Corporation,Electronic Case Reporting
340132,0015C0UNC8R9VFR,"Medisolv, Inc.",ENCOR-e
340141,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340142,0015CMY4ZWS0PYN,Secure Exchange Solutions,SES Direct
340143,0015CRK4CT9AYC0,Secure Exchange Solutions,SES Direct
340145,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340147,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
340148,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340151,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340155,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
340156,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
340158,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340159,0015CE8T574Z66D,"Medisolv, Inc.",ENCOR-e
340166,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
340168,nan,nan,
340171,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340173,0015CUT26KMP0YR,Epic Systems Corporation,EpicCare Ambulatory Base
340183,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340184,0015C0UNC8R9VFR,"Medisolv, Inc.",ENCOR-e
340187,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
340188,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340190,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
340195,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
341303,0015C4TZ0UTW7LY,Epic Systems Corporation,EpicCare Inpatient Base
341304,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
341305,0015C0UNC8R9VFR,"Medisolv, Inc.",ENCOR-e
341307,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
341311,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
341314,nan,nan,
341315,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
341316,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
341317,nan,nan,
341318,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
341319,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
341320,nan,nan,
341322,0015CKK9ELR9WCZ,Epic Systems Corporation,Beaker Reportable Labs Reporting
341323,0015C5HKP92HQ7U,Epic Systems Corporation,EpicCare Inpatient Base
341324,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
341325,nan,nan,
341326,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
341327,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
341328,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
341329,0015CSA3T2VWB3S,Cerner Corporation,Electronic Case Reporting
350002,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
350006,0015C3K3YJ2CSK4,Cerner Corporation,Electronic Case Reporting
350011,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
350015,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
350019,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
350063,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
350070,0015CRT7Y4XJX42,Epic Systems Corporation,Beacon Cancer Registry Reporting
351300,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351301,0015C3K3YJ2CSK4,Cerner Corporation,Electronic Case Reporting
351302,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
351303,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
351304,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
351305,0015C3K3YJ2CSK4,Cerner Corporation,Electronic Case Reporting
351306,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351307,nan,nan,
351308,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351309,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
351310,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351311,0015C4RL6KTR75G,Orion Health,Communicate
351312,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351313,0015CW40F8CZL04,DrFirst,Rcopia
351314,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
351315,0015C4RL6KTR75G,Orion Health,Communicate
351316,nan,nan,
351318,0015C4RL6KTR75G,Orion Health,Communicate
351319,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351320,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351321,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
351322,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
351323,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351324,0015C4RL6KTR75G,Orion Health,Communicate
351325,nan,nan,
351326,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351327,nan,nan,
351328,nan,nan,
351329,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
351330,nan,nan,
351331,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351332,0015CD44ZFB3ZJS,Epic Systems Corporation,EpicCare Inpatient Base
351333,0015C4RL6KTR75G,Orion Health,Communicate
351334,0015C4RL6KTR75G,Orion Health,Communicate
351335,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
351336,0015C4RL6KTR75G,Orion Health,Communicate
351364,0015CWD0UCD0JJL,Indian Health Service,Resource and Patient Management System Electronic Health Record
360001,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
360002,0015C1R2KAA9ER9,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
360003,0015C4YA0NH80Z2,Epic Systems Corporation,Electronic Case Reporting
360006,0015C0AWU30GFF9,Epic Systems Corporation,Beaker Reportable Labs Reporting
360008,0015CUP1MAR3PAU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
360009,0015CUP1MAR3PAU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
360010,0015C6CMZ6GZP4N,Epic Systems Corporation,Beacon Cancer Registry Reporting
360011,0015C0AWU30GFF9,Epic Systems Corporation,Beaker Reportable Labs Reporting
360012,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
360013,0015C39T5RQ3R2H,"Medisolv, Inc.",ENCOR-e
360014,0015C0AWU30GFF9,Epic Systems Corporation,Beaker Reportable Labs Reporting
360016,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
360017,0015C0AWU30GFF9,Epic Systems Corporation,Beaker Reportable Labs Reporting
360020,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
360025,0015CJJ59XU65R4,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
360026,0015C8QT7J6X16L,Epic Systems Corporation,Beacon Cancer Registry Reporting
